booking_id,passenger_id,flight_id,booking_date,status,booking_group,route,airline,duration_minutes,duration_category,departure_period,days_before_flight,booking_lead_category,amount,payment_missing
B1901,P1197,UK103,2025-04-25 11:37:36.952,CONFIRMED,Active,MAA - DEL,Vistara,194.0,Medium,Evening,357.0,Long Term,10787.49,False
B1902,P1812,SJ157,2026-02-08 11:37:36.952,CONFIRMED,Active,DEL - HYD,SpiceJet,174.0,Medium,Evening,68.0,Medium Term,,True
B1903,P1225,6F242,2025-11-06 11:37:36.952,CONFIRMED,Active,BLR - MAA,IndiGo,234.0,Medium,Evening,162.0,Long Term,,True
B1904,P1942,UK213,2025-07-01 11:37:36.952,CONFIRMED,Active,BOM - CCU,Vistara,100.0,Short,Evening,290.0,Long Term,5769.34,False
B1905,P1462,SJ120,2026-02-13 11:37:36.952,PENDING,Active,MAA - BLR,SpiceJet,217.0,Medium,Evening,63.0,Medium Term,,True
B1906,P1236,AI035,2025-08-11 11:37:36.952,CANCELLED,Cancelled,DEL - MAA,Air India,91.0,Short,Evening,249.0,Long Term,11037.65,False
B1907,P1025,6F147,2026-01-14 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,IndiGo,274.0,Long,Evening,93.0,Long Term,5451.44,False
B1908,P1120,SJ229,2025-08-09 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,SpiceJet,122.0,Medium,Evening,251.0,Long Term,10746.849999999999,False
B1909,P1909,AI230,2025-11-14 11:37:36.952,PENDING,Active,CCU - BLR,Air India,225.0,Medium,Evening,154.0,Long Term,,True
B1910,P1505,UK162,2025-06-10 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,Vistara,94.0,Short,Evening,311.0,Long Term,21554.05,False
B1911,P1181,AI066,2025-05-29 11:37:36.952,PENDING,Active,HYD - MAA,Air India,140.0,Medium,Evening,323.0,Long Term,,True
B1912,P1710,6F205,2025-09-09 11:37:36.952,CANCELLED,Cancelled,HYD - BOM,IndiGo,106.0,Short,Evening,220.0,Long Term,6279.57,False
B1913,P1813,AI124,2025-05-24 11:37:36.952,CONFIRMED,Active,CCU - HYD,Air India,212.0,Medium,Evening,328.0,Long Term,15295.38,False
B1914,P1766,UK114,2025-10-19 11:37:36.952,PENDING,Active,HYD - CCU,Vistara,108.0,Short,Evening,180.0,Long Term,5079.38,False
B1915,P1633,AI231,2025-06-03 11:37:36.952,CANCELLED,Cancelled,DEL - HYD,Air India,119.0,Short,Evening,318.0,Long Term,1162.01,False
B1916,P1542,AI113,2025-10-30 11:37:36.952,CONFIRMED,Active,CCU - HYD,Air India,150.0,Medium,Evening,169.0,Long Term,3156.86,False
B1917,P1983,UK180,2025-08-03 11:37:36.952,,,CCU - MAA,Vistara,131.0,Medium,Evening,257.0,Long Term,,True
B1918,P1314,UK180,2025-10-07 11:37:36.952,CONFIRMED,Active,CCU - MAA,Vistara,131.0,Medium,Evening,192.0,Long Term,4095.5699999999997,False
B1919,P1990,6F080,2026-03-17 11:37:36.952,PENDING,Active,HYD - MAA,IndiGo,206.0,Medium,Evening,31.0,Medium Term,,True
B1920,P1796,SJ095,2025-05-11 11:37:36.952,PENDING,Active,DEL - MAA,SpiceJet,184.0,Medium,Evening,341.0,Long Term,,True
B1921,P1617,SJ115,2025-04-24 11:37:36.952,CANCELLED,Cancelled,BOM - HYD,SpiceJet,125.0,Medium,Evening,358.0,Long Term,9627.04,False
B1922,P1735,AI142,2025-05-14 11:37:36.952,CONFIRMED,Active,BOM - DEL,Air India,134.0,Medium,Evening,338.0,Long Term,19566.92,False
B1923,P1272,UK169,2025-11-28 11:37:36.952,CANCELLED,Cancelled,HYD - DEL,Vistara,289.0,Long,Afternoon,140.0,Long Term,8467.53,False
B1924,P1909,SJ041,2025-05-04 11:37:36.952,CANCELLED,Cancelled,CCU - HYD,SpiceJet,275.0,Long,Afternoon,348.0,Long Term,4739.01,False
B1925,P1231,UK171,2025-04-20 11:37:36.952,CONFIRMED,Active,HYD - CCU,Vistara,174.0,Medium,Evening,362.0,Long Term,29535.22,False
B1926,P1419,AI081,2025-11-27 11:37:36.952,CANCELLED,Cancelled,CCU - BOM,Air India,108.0,Short,Evening,141.0,Long Term,,True
B1927,P1767,AI162,2026-01-28 11:37:36.952,PENDING,Active,MAA - DEL,Air India,200.0,Medium,Evening,79.0,Medium Term,,True
B1928,P1441,SJ037,2026-01-23 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,SpiceJet,197.0,Medium,Evening,84.0,Medium Term,6983.66,False
B1929,P1495,SJ037,2025-11-05 11:37:36.952,CONFIRMED,Active,BLR - BOM,SpiceJet,197.0,Medium,Evening,163.0,Long Term,,True
B1930,P1023,UK080,2025-12-16 11:37:36.952,PENDING,Active,BLR - MAA,Vistara,80.0,Short,Evening,122.0,Long Term,1625.9,False
B1931,P1108,SJ031,2025-09-26 11:37:36.952,PENDING,Active,DEL - BOM,SpiceJet,69.0,Short,Evening,203.0,Long Term,10011.51,False
B1932,P1702,AI199,2025-12-28 11:37:36.952,CANCELLED,Cancelled,HYD - DEL,Air India,219.0,Medium,Afternoon,110.0,Long Term,8636.39,False
B1933,P1501,6F082,2025-05-28 11:37:36.952,CANCELLED,Cancelled,BOM - BLR,IndiGo,120.0,Short,Evening,324.0,Long Term,,True
B1934,P1858,UK217,2026-04-12 11:37:36.952,PENDING,Active,MAA - CCU,Vistara,55.0,Short,Evening,5.0,Last Minute,10978.81,False
B1935,P1024,UK014,2026-04-13 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,Vistara,85.0,Short,Evening,4.0,Last Minute,,True
B1936,P1186,SJ180,2026-01-11 11:37:36.952,CONFIRMED,Active,HYD - CCU,SpiceJet,288.0,Long,Afternoon,96.0,Long Term,11286.73,False
B1937,P1287,6F268,2026-02-19 11:37:36.952,CANCELLED,Cancelled,DEL - MAA,IndiGo,89.0,Short,Evening,57.0,Medium Term,6825.66,False
B1938,P1627,UK205,2026-04-07 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,Vistara,169.0,Medium,Afternoon,10.0,Short Term,12242.79,False
B1939,P1337,SJ212,2025-07-22 11:37:36.952,PENDING,Active,MAA - BLR,SpiceJet,115.0,Short,Evening,269.0,Long Term,41153.630000000005,False
B1940,P1877,UK052,2025-06-25 11:37:36.952,CANCELLED,Cancelled,BLR - CCU,Vistara,52.0,Short,Evening,296.0,Long Term,18574.85,False
B1941,P1913,UK230,2025-06-13 11:37:36.952,CANCELLED,Cancelled,BLR - BOM,Vistara,93.0,Short,Evening,308.0,Long Term,1551.73,False
B1942,P1036,AI145,2025-07-18 11:37:36.952,CANCELLED,Cancelled,DEL - BOM,Air India,265.0,Long,Afternoon,273.0,Long Term,1755.58,False
B1943,P1793,SJ035,2026-03-13 11:37:36.952,CONFIRMED,Active,CCU - DEL,SpiceJet,60.0,Short,Evening,35.0,Medium Term,14420.98,False
B1944,P1136,SJ184,2025-07-20 11:37:36.952,CANCELLED,Cancelled,CCU - DEL,SpiceJet,268.0,Long,Afternoon,271.0,Long Term,12698.08,False
B1945,P1507,6F207,2025-11-03 11:37:36.952,CONFIRMED,Active,BOM - HYD,IndiGo,241.0,Long,Afternoon,165.0,Long Term,,True
B1946,P1226,UK144,2026-03-30 11:37:36.952,CONFIRMED,Active,BOM - CCU,Vistara,172.0,Medium,Afternoon,18.0,Short Term,11196.94,False
B1947,P1319,AI126,2025-10-22 11:37:36.952,CONFIRMED,Active,MAA - HYD,Air India,202.0,Medium,Afternoon,177.0,Long Term,2186.2,False
B1948,P1839,SJ145,2025-05-19 11:37:36.952,CONFIRMED,Active,BLR - HYD,SpiceJet,177.0,Medium,Afternoon,333.0,Long Term,14449.69,False
B1949,P1915,6F040,2025-05-16 11:37:36.952,PENDING,Active,HYD - CCU,IndiGo,281.0,Long,Afternoon,336.0,Long Term,14360.11,False
B1950,P1181,UK049,2025-06-15 11:37:36.952,CONFIRMED,Active,HYD - BOM,Vistara,45.0,Short,Evening,306.0,Long Term,,True
B1951,P1873,UK049,2026-03-18 11:37:36.952,CANCELLED,Cancelled,HYD - BOM,Vistara,45.0,Short,Evening,30.0,Short Term,12831.14,False
B1952,P1085,AI087,2025-10-18 11:37:36.952,CONFIRMED,Active,MAA - DEL,Air India,238.0,Medium,Afternoon,181.0,Long Term,10237.24,False
B1953,P1466,AI152,2025-05-24 11:37:36.952,CANCELLED,Cancelled,BLR - CCU,Air India,65.0,Short,Evening,328.0,Long Term,12741.76,False
B1954,P1925,SJ240,2025-11-06 11:37:36.952,CONFIRMED,Active,BOM - HYD,SpiceJet,219.0,Medium,Afternoon,162.0,Long Term,14524.79,False
B1955,P1052,AI212,2025-09-14 11:37:36.952,PENDING,Active,DEL - CCU,Air India,282.0,Long,Afternoon,215.0,Long Term,,True
B1956,P1859,AI064,2025-09-21 11:37:36.952,CONFIRMED,Active,BLR - MAA,Air India,103.0,Short,Afternoon,208.0,Long Term,,True
B1957,P1866,6F093,2025-06-07 11:37:36.952,CONFIRMED,Active,CCU - DEL,IndiGo,231.0,Medium,Afternoon,314.0,Long Term,4851.79,False
B1958,P1234,AI118,2025-04-28 11:37:36.952,PENDING,Active,HYD - MAA,Air India,129.0,Medium,Afternoon,354.0,Long Term,2727.84,False
B1959,P1958,AI172,2025-12-19 11:37:36.952,CONFIRMED,Active,BOM - CCU,Air India,45.0,Short,Evening,119.0,Long Term,17094.079999999998,False
B1960,P1778,6F183,2026-01-30 11:37:36.952,CANCELLED,Cancelled,MAA - HYD,IndiGo,164.0,Medium,Afternoon,77.0,Medium Term,14657.97,False
B1961,P1798,6F200,2025-07-15 11:37:36.952,CONFIRMED,Active,HYD - DEL,IndiGo,287.0,Long,Afternoon,276.0,Long Term,,True
B1962,P1432,SJ077,2025-12-23 11:37:36.952,CONFIRMED,Active,BLR - MAA,SpiceJet,128.0,Medium,Afternoon,115.0,Long Term,30993.239999999998,False
B1963,P1495,UK030,2026-02-24 11:37:36.952,CONFIRMED,Active,CCU - DEL,Vistara,267.0,Long,Afternoon,52.0,Medium Term,,True
B1964,P1998,SJ232,2025-05-21 11:37:36.952,PENDING,Active,MAA - BLR,SpiceJet,260.0,Long,Afternoon,331.0,Long Term,,True
B1965,P1099,6F090,2026-01-29 11:37:36.952,CONFIRMED,Active,HYD - BLR,IndiGo,252.0,Long,Afternoon,78.0,Medium Term,,True
B1966,P1989,UK002,2025-11-06 11:37:36.952,CONFIRMED,Active,CCU - MAA,Vistara,292.0,Long,Afternoon,162.0,Long Term,34300.32,False
B1967,P1598,AI154,2025-07-03 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,Air India,231.0,Medium,Afternoon,288.0,Long Term,12518.31,False
B1968,P1402,6F089,2025-10-11 11:37:36.952,CONFIRMED,Active,DEL - HYD,IndiGo,124.0,Medium,Afternoon,188.0,Long Term,14600.78,False
B1969,P1395,6F218,2026-04-08 11:37:36.952,CONFIRMED,Active,BLR - BOM,IndiGo,227.0,Medium,Afternoon,9.0,Short Term,13598.0,False
B1970,P1526,6F241,2025-11-26 11:37:36.952,CONFIRMED,Active,DEL - HYD,IndiGo,35.0,Short,Afternoon,142.0,Long Term,4558.49,False
B1971,P1414,6F116,2025-08-20 11:37:36.952,CONFIRMED,Active,MAA - CCU,IndiGo,139.0,Medium,Afternoon,240.0,Long Term,,True
B1972,P1938,UK199,2025-04-18 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,Vistara,211.0,Medium,Afternoon,364.0,Long Term,5458.57,False
B1973,P1612,SJ033,2025-04-28 11:37:36.952,CANCELLED,Cancelled,HYD - DEL,SpiceJet,85.0,Short,Afternoon,354.0,Long Term,,True
B1974,P1676,AI210,2025-08-03 11:37:36.952,PENDING,Active,BLR - BOM,Air India,157.0,Medium,Afternoon,257.0,Long Term,,True
B1975,P1462,UK148,2025-08-26 11:37:36.952,,,HYD - BOM,Vistara,132.0,Medium,Afternoon,234.0,Long Term,7791.01,False
B1976,P1540,AI229,2025-08-27 11:37:36.952,PENDING,Active,HYD - MAA,Air India,112.0,Short,Afternoon,233.0,Long Term,8576.26,False
B1977,P1625,UK005,2026-01-01 11:37:36.952,PENDING,Active,BOM - MAA,Vistara,252.0,Long,Afternoon,106.0,Long Term,,True
B1978,P1618,SJ080,2025-12-07 11:37:36.952,CONFIRMED,Active,CCU - MAA,SpiceJet,115.0,Short,Afternoon,131.0,Long Term,9450.85,False
B1979,P1921,SJ092,2025-12-02 11:37:36.952,CANCELLED,Cancelled,BLR - MAA,SpiceJet,277.0,Long,Afternoon,136.0,Long Term,,True
B1980,P1363,SJ055,2025-12-04 11:37:36.952,CANCELLED,Cancelled,HYD - MAA,SpiceJet,219.0,Medium,Afternoon,134.0,Long Term,12102.14,False
B1981,P1129,AI239,2025-05-17 11:37:36.952,CONFIRMED,Active,BOM - HYD,Air India,194.0,Medium,Afternoon,335.0,Long Term,12166.27,False
B1982,P1083,6F162,2025-06-17 11:37:36.952,,,CCU - BOM,IndiGo,174.0,Medium,Afternoon,304.0,Long Term,,True
B1983,P1270,UK101,2025-06-28 11:37:36.952,,,DEL - HYD,Vistara,163.0,Medium,Afternoon,293.0,Long Term,9117.5,False
B1984,P1243,6F198,2025-04-25 11:37:36.952,CONFIRMED,Active,HYD - BLR,IndiGo,299.0,Long,Morning,357.0,Long Term,19611.190000000002,False
B1985,P1387,6F239,2025-09-28 11:37:36.952,CONFIRMED,Active,CCU - BOM,IndiGo,133.0,Medium,Afternoon,201.0,Long Term,,True
B1986,P1213,SJ177,2025-10-07 11:37:36.952,CONFIRMED,Active,BOM - CCU,SpiceJet,273.0,Long,Afternoon,192.0,Long Term,,True
B1987,P1817,6F044,2026-03-12 11:37:36.952,CANCELLED,Cancelled,DEL - HYD,IndiGo,251.0,Long,Afternoon,36.0,Medium Term,8733.92,False
B1988,P1165,6F248,2026-02-17 11:37:36.952,PENDING,Active,DEL - HYD,IndiGo,251.0,Long,Afternoon,59.0,Medium Term,13945.28,False
B1989,P1790,6F002,2025-12-10 11:37:36.952,,,BLR - MAA,IndiGo,203.0,Medium,Afternoon,128.0,Long Term,,True
B1990,P1058,SJ197,2026-03-31 11:37:36.952,CONFIRMED,Active,HYD - BLR,SpiceJet,164.0,Medium,Afternoon,17.0,Short Term,14394.7,False
B1991,P1601,UK091,2026-01-14 11:37:36.952,CANCELLED,Cancelled,CCU - BOM,Vistara,234.0,Medium,Afternoon,93.0,Long Term,,True
B1992,P1882,6F215,2025-04-25 11:37:36.952,CONFIRMED,Active,DEL - BLR,IndiGo,270.0,Long,Afternoon,357.0,Long Term,14003.060000000001,False
B1993,P1842,AI093,2026-03-11 11:37:36.952,CANCELLED,Cancelled,BOM - BLR,Air India,293.0,Long,Morning,37.0,Medium Term,,True
B1994,P1923,UK090,2026-03-31 11:37:36.952,CONFIRMED,Active,HYD - MAA,Vistara,160.0,Medium,Afternoon,17.0,Short Term,,True
B1995,P1503,SJ005,2025-11-20 11:37:36.952,CANCELLED,Cancelled,DEL - MAA,SpiceJet,81.0,Short,Afternoon,148.0,Long Term,,True
B1996,P1705,UK106,2025-08-08 11:37:36.952,CANCELLED,Cancelled,BOM - CCU,Vistara,131.0,Medium,Afternoon,252.0,Long Term,10358.84,False
B1997,P1122,6F223,2025-05-03 11:37:36.952,PENDING,Active,MAA - BLR,IndiGo,34.0,Short,Afternoon,349.0,Long Term,,True
B1998,P1647,6F011,2025-10-23 11:37:36.952,CONFIRMED,Active,MAA - BLR,IndiGo,120.0,Short,Afternoon,176.0,Long Term,18385.6,False
B1999,P1412,UK124,2025-08-08 11:37:36.952,,,MAA - BLR,Vistara,154.0,Medium,Afternoon,252.0,Long Term,2806.06,False
